GEOCODIGO_MUNICIPIO;NOME_MUNICIPIO;LONGITUDE;LATITUDE
1718865;SANTA FÉ DO ARAGUAIA;-48.6939418034376;-7.1499363850312
1718881;SANTA MARIA DO TOCANTINS;-47.7452704192246;-8.77497644926651
1718899;SANTA RITA DO TOCANTINS;-48.909294007359;-10.8664553694029
1718907;SANTA ROSA DO TOCANTINS;-48.1199542217524;-11.4514039985494
1719004;SANTA TEREZA DO TOCANTINS;-47.8062883215081;-10.2823615278187
1720002;SANTA TEREZINHA DO TOCANTINS;-47.6842853630081;-6.43699761844425
1720101;SÃO BENTO DO TOCANTINS;-47.9193922870534;-6.04499925719239
1720150;SÃO FÉLIX DO TOCANTINS;-46.6549808310123;-10.1732858539628
1720200;SÃO MIGUEL DO TOCANTINS;-47.5730023393731;-5.55381952879429
1720259;SÃO SALVADOR DO TOCANTINS;-48.2320849916811;-12.7474334144954
1720309;SÃO SEBASTIÃO DO TOCANTINS;-48.2038341490288;-5.25896145373507
1720499;SÃO VALÉRIO;-48.2329484333802;-11.9730674594797
1720655;SILVANÓPOLIS;-48.1798241355321;-11.1498613085628
1720804;SÍTIO NOVO DO TOCANTINS;-47.6374226504604;-5.60472685665309
1720853;SUCUPIRA;-48.9111262826871;-11.98622151086
1720903;TAGUATINGA;-46.4387317008831;-12.3961417386813
1720937;TAIPAS DO TOCANTINS;-46.9845717959323;-12.1928372090542
1720978;TALISMÃ;-49.0911184339334;-12.7875384068603
1721000;PALMAS;-48.3510437082462;-10.1632533267928
1721109;TOCANTÍNIA;-48.3758796714267;-9.55814773400572
1721208;TOCANTINÓPOLIS;-47.4274129286927;-6.32563437602796
1721257;TUPIRAMA;-48.2066848030641;-8.98056954941714
1721307;TUPIRATINS;-48.1229957408688;-8.39552999695801
1722081;WANDERLÂNDIA;-47.9562677260283;-6.8501255166885
1722107;XAMBIOÁ;-48.531601072817;-6.41188502017984
2100055;AÇAILÂNDIA;-47.5066645931119;-4.95137700016248
2100105;AFONSO CUNHA;-43.3208690039685;-4.13501547687008
2100154;ÁGUA DOCE DO MARANHÃO;-42.1155512017213;-2.84027827913681
2100204;ALCÂNTARA;-44.4170125372846;-2.40327652507917
2100303;ALDEIAS ALTAS;-43.4687348529398;-4.63077949515206
2100402;ALTAMIRA DO MARANHÃO;-45.4646758311604;-4.16226926685315
2100436;ALTO ALEGRE DO MARANHÃO;-44.4482474945232;-4.207227
2100477;ALTO ALEGRE DO PINDARÉ;-45.8420796161705;-3.66517037445328
2100501;ALTO PARNAÍBA;-45.9273440133384;-9.10836593219112
2100550;AMAPÁ DO MARANHÃO;-46.0091799003875;-1.68092149512179
2100600;AMARANTE DO MARANHÃO;-46.7506375454972;-5.55766200018214
2100709;ANAJATUBA;-44.6206700277629;-3.25755484212724
2100808;ANAPURUS;-43.1057925096893;-3.66703466234686
2100832;APICUM-AÇU;-45.0766520734486;-1.53059157775486
2100873;ARAGUANÃ;-45.6687944761006;-2.94912562327705
2100907;ARAIOSES;-41.8991394498654;-2.88925584643306
2100956;ARAME;-46.0136362778351;-4.886081505
2101004;ARARI;-44.7788346547106;-3.45917097011381
2101103;AXIXÁ;-44.0545858090773;-2.83779683713212
2101202;BACABAL;-44.7815559640891;-4.23152462978051
2101251;BACABEIRA;-44.3154229865671;-2.98582477877569
2101301;BACURI;-45.1373489396265;-1.72404631847323
2101350;BACURITUBA;-44.7357420061579;-2.71087197652061
2101400;BALSAS;-46.0389926733405;-7.53116999024552
2101509;BARÃO DE GRAJAÚ;-43.0264526994269;-6.75895520558046
2101608;BARRA DO CORDA;-45.239011016111;-5.5083395
2101707;BARREIRINHAS;-42.8278025132041;-2.75008594875811
2101731;BELÁGUA;-43.510061642741;-3.15677222752965
2101772;BELA VISTA DO MARANHÃO;-45.2482458781849;-3.73773324990828
2101806;BENEDITO LEITE;-44.5598567990095;-7.2187997953852
2101905;BEQUIMÃO;-44.7857301568673;-2.4620629950811
2101939;BERNARDO DO MEARIM;-44.7643231034878;-4.63028749079229
2101970;BOA VISTA DO GURUPI;-46.2987100525274;-1.79329613579879
2102002;BOM JARDIM;-45.6018893890511;-3.54416097785572
2102036;BOM JESUS DAS SELVAS;-46.8532412231489;-4.48996835310692
2102077;BOM LUGAR;-45.0311078563238;-4.37550960146424
2102101;BREJO;-42.7508478268196;-3.679178
2102150;BREJO DE AREIA;-45.5820952717813;-4.33062989749501
2102200;BURITI;-42.9251061777803;-3.9455715
2102309;BURITI BRAVO;-43.8356215415106;-5.83528813214674
2102325;BURITICUPU;-46.451495319051;-4.32594772630155
2102358;BURITIRANA;-47.0172250932177;-5.58891514171156
2102374;CACHOEIRA GRANDE;-44.0596850157832;-2.93192103905761
2102408;CAJAPIÓ;-44.6733771645862;-2.88288220315752
2102507;CAJARI;-45.0079653349663;-3.32386883091692
2102556;CAMPESTRE DO MARANHÃO;-47.3676328633342;-6.16471664583519
2102606;CÂNDIDO MENDES;-45.7372683655917;-1.453889108528
2102705;CANTANHEDE;-44.381816135839;-3.62836431187274
2102754;CAPINZAL DO NORTE;-44.3304362519955;-4.7212453887722
2102804;CAROLINA;-47.4700918028279;-7.33078300523913
2102903;CARUTAPERA;-46.023150834605;-1.200602
2103000;CAXIAS;-43.3585394285192;-4.86167499015957
2103109;CEDRAL;-44.5307895278055;-1.99791592557159
2103125;CENTRAL DO MARANHÃO;-44.8318437024986;-2.19131390761778
2103158;CENTRO DO GUILHERME;-46.0399601131872;-2.4569850818082
2103174;CENTRO NOVO DO MARANHÃO;-46.1284089549781;-2.14429169855839
2103208;CHAPADINHA;-43.361120781752;-3.74002452
2103257;CIDELÂNDIA;-47.7842327756716;-5.17742104721159
2103307;CODÓ;-43.8860802350324;-4.45133750014621
2103406;COELHO NETO;-43.0140136155495;-4.25473750013981
2103505;COLINAS;-44.2497802305352;-6.02736552019732
2103554;CONCEIÇÃO DO LAGO-AÇU;-44.9030159051796;-3.84111845785575
2103604;COROATÁ;-44.1255992014644;-4.128976
2103703;CURURUPU;-44.8677616169761;-1.8255207812193
2103752;DAVINÓPOLIS;-47.4049963875281;-5.53445621610635
2103802;DOM PEDRO;-44.4400099109689;-5.03844763516531
2103901;DUQUE BACELAR;-42.9441802036073;-4.14781909711357
2104008;ESPERANTINÓPOLIS;-44.8860686990188;-4.87030089747643
2104057;ESTREITO;-47.4478829861377;-6.56808498021472
2104073;FEIRA NOVA DO MARANHÃO;-46.6873552159638;-6.96313554062729
2104081;FERNANDO FALCÃO;-44.9107074022131;-6.154978462916
2104099;FORMOSA DA SERRA NEGRA;-46.1863570068861;-6.43530410561392
2104107;FORTALEZA DOS NOGUEIRAS;-46.1855575419836;-6.9659260874923
2104206;FORTUNA;-44.1606284272259;-5.73622413247702
2104305;GODOFREDO VIANA;-45.7717548080523;-1.40980018673278
2104404;GONÇALVES DIAS;-44.3059065359375;-5.14395556946104
2104503;GOVERNADOR ARCHER;-44.2757565261253;-5.02538782392684
2104552;GOVERNADOR EDISON LOBÃO;-47.3689358390373;-5.74741173851254
2104602;GOVERNADOR EUGÊNIO BARROS;-44.2469626460204;-5.32249100152954
2104628;GOVERNADOR LUIZ ROCHA;-44.0708873355169;-5.47286468491781
2104651;GOVERNADOR NEWTON BELLO;-45.6745017970092;-3.42970471990357
2104677;GOVERNADOR NUNES FREIRE;-45.8814811327942;-2.13496236
2104701;GRAÇA ARANHA;-44.33579125992;-5.40482121305463
2104800;GRAJAÚ;-46.1423956359934;-5.81854843133104
2104909;GUIMARÃES;-44.5977464563371;-2.13507715838452
2105005;HUMBERTO DE CAMPOS;-43.4650921443146;-2.59122397226084
2105104;ICATU;-44.06584846864;-2.77482786309925
2105153;IGARAPÉ DO MEIO;-45.1833277021706;-3.63670852186543
2105203;IGARAPÉ GRANDE;-44.8674033458603;-4.66085380623745
2105302;IMPERATRIZ;-47.4798108057682;-5.52652402518114
2105351;ITAIPAVA DO GRAJAÚ;-45.792682503469;-5.1445822617698
2105401;ITAPECURU MIRIM;-44.354263390434;-3.39904548011184
2105427;ITINGA DO MARANHÃO;-47.5279099637574;-4.45500399844588
2105450;JATOBÁ;-44.2199147698158;-5.81966693677504
2105476;JENIPAPO DOS VIEIRAS;-45.6333791074203;-5.36942492643339
2105500;JOÃO LISBOA;-47.4050361497684;-5.45366294155917
2105609;JOSELÂNDIA;-44.6991525645005;-4.97269332894745
2105658;JUNCO DO MARANHÃO;-46.0707260732137;-1.87460959750276
2105708;LAGO DA PEDRA;-45.1258913559145;-4.564744515
2105807;LAGO DO JUNCO;-45.0513443921165;-4.60764321768366
2105906;LAGO VERDE;-44.9376352319942;-4.03871129527666
2105922;LAGOA DO MATO;-43.5275591165627;-6.04527729657082
2105948;LAGO DOS RODRIGUES;-44.9764423255877;-4.61237577693148
2105963;LAGOA GRANDE DO MARANHÃO;-45.3906142793613;-4.99312373713713
2105989;LAJEADO NOVO;-47.0324475171004;-6.19160922666686
2106003;LIMA CAMPOS;-44.4693403292236;-4.51704598721753
2106102;LORETO;-45.1392416375273;-7.09445416538222
2106201;LUÍS DOMINGUES;-45.8953319920784;-1.32546024435309
2106300;MAGALHÃES DE ALMEIDA;-42.2015066913751;-3.3966676742208
2106326;MARACAÇUMÉ;-45.9586390371679;-2.05616454951514
2106359;MARAJÁ DO SENA;-45.4572376525781;-4.62031332412411
2106375;MARANHÃOZINHO;-45.8556114548668;-2.235616992076
2106409;MATA ROMA;-43.1203894235718;-3.61904550989372
2106508;MATINHA;-45.0364289401062;-3.09840003
2106607;MATÕES;-43.201208282913;-5.52246501943405
2106631;MATÕES DO NORTE;-44.5502445069402;-3.62751878021672
2106672;MILAGRES DO MARANHÃO;-42.6107528325103;-3.58220664139805
2106706;MIRADOR;-44.3626097938789;-6.37756569538775
2106755;MIRANDA DO NORTE;-44.5842756917321;-3.56264477442983
2106805;MIRINZAL;-44.7857559864783;-2.06422419159107
2106904;MONÇÃO;-45.2475846706441;-3.49393248
2107001;MONTES ALTOS;-47.0704395080146;-5.82856250416417
2107100;MORROS;-44.0445445431756;-2.86147895308791
2107209;NINA RODRIGUES;-43.9044847603497;-3.46246428944702
2107258;NOVA COLINAS;-46.2593252229153;-7.12056600356251
2107308;NOVA IORQUE;-44.0486267271013;-6.73320330579158
2107357;NOVA OLINDA DO MARANHÃO;-45.7045360408348;-2.79988654406012
2107407;OLHO D'ÁGUA DAS CUNHÃS;-45.1195796205;-4.13727592980541
2107456;OLINDA NOVA DO MARANHÃO;-45.0032353744727;-2.99747761540954
2107506;PAÇO DO LUMIAR;-44.0986923548404;-2.528063
2107605;PALMEIRÂNDIA;-44.9044638923101;-2.64777427826389
2107704;PARAIBANO;-43.9857620488226;-6.43182541413892
2107803;PARNARAMA;-43.0904013534701;-5.6844671764059
2107902;PASSAGEM FRANCA;-43.781745225862;-6.17399442555871
2108009;PASTOS BONS;-44.0886025133719;-6.60402773206398
2108058;PAULINO NEVES;-42.5454239809373;-2.71820598982708
2108108;PAULO RAMOS;-45.2399800047299;-4.44795676593636
2108207;PEDREIRAS;-44.6037348763271;-4.56935068809905
2108256;PEDRO DO ROSÁRIO;-45.3464537341415;-2.96811467267822
2108306;PENALVA;-45.1764616887688;-3.29323331776922
2108405;PERI MIRIM;-44.8502907000589;-2.57305464850608
2108454;PERITORÓ;-44.3258535239149;-4.37022511765711
2108504;PINDARÉ-MIRIM;-45.3468679178433;-3.60550057491389
2108603;PINHEIRO;-45.0839266012937;-2.5227405
2108702;PIO XII;-45.169960388665;-3.88758753012782
2108801;PIRAPEMAS;-44.2282808838415;-3.72532906611683
2108900;POÇÃO DE PEDRAS;-44.9515514003151;-4.75002521124495
2109007;PORTO FRANCO;-47.3821649019193;-6.35418186391414
2109056;PORTO RICO DO MARANHÃO;-44.5837478895568;-1.85722321484413
2109106;PRESIDENTE DUTRA;-44.4929188624246;-5.28237425775883
2109205;PRESIDENTE JUSCELINO;-44.0767794214185;-2.92822924614922
2109239;PRESIDENTE MÉDICI;-45.8207086475539;-2.38366404653914
2109270;PRESIDENTE SARNEY;-45.3713022606449;-2.59553055990599
2109304;PRESIDENTE VARGAS;-44.0334018673342;-3.40201152220656
2109403;PRIMEIRA CRUZ;-43.4424433046987;-2.51058317196358
2109452;RAPOSA;-44.1025161642031;-2.41507490262868
2109502;RIACHÃO;-46.6233501429074;-7.36456500024021
2109551;RIBAMAR FIQUENE;-47.3834777870799;-5.93382285881857
2109601;ROSÁRIO;-44.2475185952615;-2.941543035
2109700;SAMBAÍBA;-45.3442031980139;-7.13835089749796
2109759;SANTA FILOMENA DO MARANHÃO;-44.5637140401312;-5.4997668067221
2109809;SANTA HELENA;-45.3051611932379;-2.23453250892676
2109908;SANTA INÊS;-45.3782724523024;-3.65857452
2110005;SANTA LUZIA;-45.6650117249372;-3.968391465
2110039;SANTA LUZIA DO PARUÁ;-45.7764615615901;-2.54616147481491
2110104;SANTA QUITÉRIA DO MARANHÃO;-42.5628730097352;-3.49848499511509
2110203;SANTA RITA;-44.3199480818757;-3.13411676567102
2110237;SANTANA DO MARANHÃO;-42.4007677571893;-3.11306834278169
2110278;SANTO AMARO DO MARANHÃO;-43.2552849422448;-2.5027211989687
2110302;SANTO ANTÔNIO DOS LOPES;-44.3614474338019;-4.87381957559703
2110401;SÃO BENEDITO DO RIO PRETO;-43.5299918701629;-3.33276600373026
2110500;SÃO BENTO;-44.8283451799242;-2.6970075
2110609;SÃO BERNARDO;-42.4230096609141;-3.36543651011074
2110658;SÃO DOMINGOS DO AZEITÃO;-44.6504239102536;-6.80442500975138
2110708;SÃO DOMINGOS DO MARANHÃO;-44.3928792568666;-5.5656420001824
2110807;SÃO FÉLIX DE BALSAS;-44.8114476614751;-7.08468515424976
2110856;SÃO FRANCISCO DO BREJÃO;-47.3911373985947;-5.13020078716627
2110906;SÃO FRANCISCO DO MARANHÃO;-42.8653217275577;-6.2527979166509
2111003;SÃO JOÃO BATISTA;-44.8117618530648;-2.95333291245805
2111029;SÃO JOÃO DO CARÚ;-46.2549254827263;-3.56080340686086
2111052;SÃO JOÃO DO PARAÍSO;-47.0506104204952;-6.46622228636398
2111078;SÃO JOÃO DO SOTER;-43.8181817951061;-5.11573926436997
2111102;SÃO JOÃO DOS PATOS;-43.7029101657958;-6.4982081521098
2111201;SÃO JOSÉ DE RIBAMAR;-44.0575481150532;-2.55585852
2111250;SÃO JOSÉ DOS BASÍLIOS;-44.5824465175581;-5.04868724515117
2111300;SÃO LUÍS;-44.2979185642444;-2.53188598508339
2111409;SÃO LUÍS GONZAGA DO MARANHÃO;-44.6627084964498;-4.37391849056593
2111508;SÃO MATEUS DO MARANHÃO;-44.4685628110946;-4.03455051013261
2111532;SÃO PEDRO DA ÁGUA BRANCA;-48.4236235936456;-5.08891099740741
2111573;SÃO PEDRO DOS CRENTES;-46.5325803473698;-6.82855564083834
2111607;SÃO RAIMUNDO DAS MANGABEIRAS;-45.4848314302202;-7.02696265716848
2111631;SÃO RAIMUNDO DO DOCA BEZERRA;-45.0841627902783;-5.10318184489716
2111672;SÃO ROBERTO;-44.9919011592934;-5.01736688238089
2111706;SÃO VICENTE FERRER;-44.8869045766146;-2.89073106437795
2111722;SATUBINHA;-45.2336295762481;-4.03573549481028
2111748;SENADOR ALEXANDRE COSTA;-44.056301506417;-5.26107654438389
2111763;SENADOR LA ROCQUE;-47.2891914239822;-5.44183249517839
2111789;SERRANO DO MARANHÃO;-45.1146408497435;-1.85264554172752
2111805;SÍTIO NOVO;-46.6949833406808;-5.87062989131234
2111904;SUCUPIRA DO NORTE;-44.1886027051903;-6.47828444762036
2111953;SUCUPIRA DO RIACHÃO;-43.5458533208452;-6.42010840512647
2112001;TASSO FRAGOSO;-45.7441235175102;-8.47983101786688
2112100;TIMBIRAS;-43.9384339738391;-4.253840505
2112209;TIMON;-42.8337278988597;-5.10068111012935
2112233;TRIZIDELA DO VALE;-44.6106851966461;-4.57012685660997
2112274;TUFILÂNDIA;-45.6339164756818;-3.6764041183838
2112308;TUNTUM;-44.6490121516647;-5.24965554
2112407;TURIAÇU;-45.3691524172241;-1.66902204768173
2112456;TURILÂNDIA;-45.30676531197;-2.22883352495052
2112506;TUTÓIA;-42.2768472076943;-2.76355019688869
2112605;URBANO SANTOS;-43.4042484723562;-3.20840949958587
2112704;VARGEM GRANDE;-43.9166644901652;-3.54189600011652
2112803;VIANA;-45.0013066952616;-3.21456251306625
2112852;VILA NOVA DOS MARTÍRIOS;-48.138926482601;-5.18351151920427
2112902;VITÓRIA DO MEARIM;-44.8695722405589;-3.48204736454661
2113009;VITORINO FREIRE;-45.244185143155;-4.29118650014099
2114007;ZÉ DOCA;-45.657697860605;-3.2754805
2200053;ACAUÃ;-41.0836378172387;-8.22078666287762
2200103;AGRICOLÂNDIA;-42.6591831974356;-5.79550193543481
2200202;ÁGUA BRANCA;-42.6351308599585;-5.89326633794508
2200251;ALAGOINHA DO PIAUÍ;-40.9346348169192;-7.00817528014998
2200277;ALEGRETE DO PIAUÍ;-40.8578629896146;-7.2453494663005
2200301;ALTO LONGÁ;-42.210321962161;-5.25099301135127
2200400;ALTOS;-42.4609480355568;-5.03654643434055
2200459;ALVORADA DO GURGUÉIA;-43.8630715789216;-8.44395907228392
2200509;AMARANTE;-42.8536928230327;-6.24661077217367
2200608;ANGICAL DO PIAUÍ;-42.7438657484282;-6.08724169212959
2200707;ANÍSIO DE ABREU;-43.0348533320546;-9.17491853090693
2200806;ANTÔNIO ALMEIDA;-44.1965353200183;-7.21935583400696
2200905;AROAZES;-41.797453338794;-6.11285025626382
2200954;AROEIRAS DO ITAIM;-41.5632044182612;-7.27874546497215
2201002;ARRAIAL;-42.5365666246569;-6.65082702747813
2201051;ASSUNÇÃO DO PIAUÍ;-41.0508299964828;-5.8649144945276
2201101;AVELINO LOPES;-43.9415101417959;-10.1347450128483
2201150;BAIXA GRANDE DO RIBEIRO;-45.212815292567;-7.85335195918549
2201176;BARRA D'ALCÂNTARA;-42.1050020825819;-6.5188730722939
2201200;BARRAS;-42.2953398573464;-4.24309335434368
2201309;BARREIRAS DO PIAUÍ;-45.4777877054503;-9.92124682674306
2201408;BARRO DURO;-42.5133778221163;-5.81235970781592
2201507;BATALHA;-42.075218732031;-4.0204123357539
2201556;BELA VISTA DO PIAUÍ;-41.8713796439709;-7.97218531957187
2201572;BELÉM DO PIAUÍ;-40.9703021906942;-7.37013961551867
2201606;BENEDITINOS;-42.3706167024747;-5.44760286024036
2201705;BERTOLÍNIA;-43.9543877391026;-7.62862476310433
2201739;BETÂNIA DO PIAUÍ;-40.7966219288235;-8.14566557729576
2201770;BOA HORA;-42.1252957358755;-4.40900960580236
2201804;BOCAINA;-41.3223406826513;-6.95484233259558
2201903;BOM JESUS;-44.3605250848238;-9.07094898367372
2201919;BOM PRINCÍPIO DO PIAUÍ;-41.6452095701255;-3.18985868760539
2201929;BONFIM DO PIAUÍ;-42.8796630650943;-9.16656053927466
2201945;BOQUEIRÃO DO PIAUÍ;-42.1036271347473;-4.48581963164373
2201960;BRASILEIRA;-41.7892596435709;-4.13782910774516
2201988;BREJO DO PIAUÍ;-42.8303018098246;-8.20706476637205
2202000;BURITI DOS LOPES;-41.8699088471231;-3.17272133505459
2202026;BURITI DOS MONTES;-41.1018513936703;-5.31206678256848
2202059;CABECEIRAS DO PIAUÍ;-42.3083160653123;-4.4713312938014
2202075;CAJAZEIRAS DO PIAUÍ;-42.3967272946014;-6.79418411754213
2202083;CAJUEIRO DA PRAIA;-41.3471503621608;-2.9292271717718
2202091;CALDEIRÃO GRANDE DO PIAUÍ;-40.6374189126801;-7.33155965178439
2202109;CAMPINAS DO PIAUÍ;-41.8807452929818;-7.65477812796145
2202117;CAMPO ALEGRE DO FIDALGO;-41.832013324158;-8.37448038066491
2202133;CAMPO GRANDE DO PIAUÍ;-41.031200960402;-7.13599312024874
2202174;CAMPO LARGO DO PIAUÍ;-42.6260410416609;-3.8078689391976
2202208;CAMPO MAIOR;-42.16674460469;-4.8291139265717
2202251;CANAVIEIRA;-43.7194280333653;-7.69462155953116
2202307;CANTO DO BURITI;-42.9440210219612;-8.10823191972276
2202406;CAPITÃO DE CAMPOS;-41.9435219724325;-4.45855926839762
2202455;CAPITÃO GERVÁSIO OLIVEIRA;-41.8161163123905;-8.49683786838726
2202505;CARACOL;-43.3342004507516;-9.27676526720519
2202539;CARAÚBAS DO PIAUÍ;-41.8412081259918;-3.47859053753496
2202554;CARIDADE DO PIAUÍ;-40.9903345467585;-7.7286523875636
2202604;CASTELO DO PIAUÍ;-41.5473162426661;-5.32154387089345
2202653;CAXINGÓ;-41.8826837610641;-3.42693840284847
2202703;COCAL;-41.5568448345735;-3.47045348969133
2202711;COCAL DE TELHA;-41.9790478739642;-4.55381572391613
2202729;COCAL DOS ALVES;-41.4554189108305;-3.60607259075426
2202737;COIVARAS;-42.207315906284;-5.09130835135404
2202752;COLÔNIA DO GURGUÉIA;-43.7960171560657;-8.18757421634094
2202778;COLÔNIA DO PIAUÍ;-42.1771185063946;-7.22365756395221
2202802;CONCEIÇÃO DO CANINDÉ;-41.5966339439158;-7.88270415387533
2202851;CORONEL JOSÉ DIAS;-42.4703571012192;-8.81636941148989
2202901;CORRENTE;-45.1633125235767;-10.4409360381237
2203008;CRISTALÂNDIA DO PIAUÍ;-45.1860307001326;-10.6478037517985
2203107;CRISTINO CASTRO;-44.2244147473452;-8.82018628851015
2203206;CURIMATÁ;-44.3007222328749;-10.0312924303294
2203230;CURRAIS;-44.4030021530455;-9.01243383893679
2203255;CURRALINHOS;-42.8322105193044;-5.62045322935698
2203271;CURRAL NOVO DO PIAUÍ;-40.9010694707015;-7.83079718839096
2203305;DEMERVAL LOBÃO;-42.6742286110912;-5.35846546591049
2203354;DIRCEU ARCOVERDE;-42.4395699620089;-9.33520004406841
2203404;DOM EXPEDITO LOPES;-41.6523852113084;-6.95790184268742
2203420;DOMINGOS MOURÃO;-41.2718814488667;-4.2534336344923
2203453;DOM INOCÊNCIO;-41.9768511187551;-9.00807494342793
2203503;ELESBÃO VELOSO;-42.1381444495035;-6.20171946131167
2203602;ELISEU MARTINS;-43.6648111316973;-8.09646228958409
2203701;ESPERANTINA;-42.2353645251038;-3.89560453063831
2203750;FARTURA DO PIAUÍ;-42.7944014031782;-9.47860628628754
2203800;FLORES DO PIAUÍ;-42.9243058019859;-7.79177560177302
2203859;FLORESTA DO PIAUÍ;-41.800314291439;-7.46679537490687
2203909;FLORIANO;-43.0206447383255;-6.76967243378636
2204006;FRANCINÓPOLIS;-42.2633660989624;-6.39529262258713
2204105;FRANCISCO AYRES;-42.6911278448088;-6.62334353190539
2204154;FRANCISCO MACEDO;-40.7955673541325;-7.32787104055435
2204204;FRANCISCO SANTOS;-41.1361573365002;-6.99417113754419
2204303;FRONTEIRAS;-40.6172329306571;-7.08841253289163
2204352;GEMINIANO;-41.3575797604714;-7.15841762588982
2204402;GILBUÉS;-45.3469199782092;-9.83456990551612
2204501;GUADALUPE;-43.5669236545324;-6.78524690867309
2204550;GUARIBAS;-43.687721027429;-9.39511130371931
2204600;HUGO NAPOLEÃO;-42.5625630466248;-5.98778789069952
2204659;ILHA GRANDE;-41.8197731840424;-2.85400860719721
2204709;INHUMA;-41.7101940564928;-6.66712034067942
2204808;IPIRANGA DO PIAUÍ;-41.7399141279438;-6.82693267828702
2204907;ISAÍAS COELHO;-41.6794480824978;-7.73431069665783
2205003;ITAINÓPOLIS;-41.4800253104968;-7.45128081314228
2205102;ITAUEIRA;-43.0254965077817;-7.60811663252844
2205151;JACOBINA DO PIAUÍ;-41.2107620506702;-7.93626448750448
2205201;JAICÓS;-41.1464748134968;-7.35315232722134
